FAM10943-i1-1.1_000968,NA,replication terminator protein
FAM10943-i1-1.1_000969,NA,hypothetical protein
FAM10943-i1-1.1_000970,NA,hypothetical protein
FAM10943-i1-1.1_000971,NA,ORF6C domain-containing protein
FAM10943-i1-1.1_000973,NA,hypothetical protein
FAM10943-i1-1.1_000976,NA,hypothetical protein
FAM10943-i1-1.1_000978,NA,hypothetical protein
FAM10943-i1-1.1_000979,NA,hypothetical protein
FAM10943-i1-1.1_000980,NA,hypothetical protein
FAM10943-i1-1.1_000981,NA,HNH endonuclease
FAM10943-i1-1.1_000982,NA,phage terminase small subunit P27 family
FAM10943-i1-1.1_000983,NA,terminase large subunit
FAM10943-i1-1.1_000984,NA,DUF1056 family protein
FAM10943-i1-1.1_000985,NA,phage portal protein
FAM10943-i1-1.1_000986,NA,ATP-dependent Clp protease proteolytic subunit
FAM10943-i1-1.1_000995,NA,winged helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_000996,arsB,ACR3 family arsenite efflux transporter
FAM10943-i1-1.1_000997,arsC,arsenate reductase (thioredoxin)
FAM10943-i1-1.1_000998,NA,hypothetical protein
FAM10943-i1-1.1_000999,NA,site-specific integrase
FAM10943-i1-1.1_001001,NA,type II toxin-antitoxin system RelE/ParE family toxin
FAM10943-i1-1.1_001002,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_001005,mobC,plasmid mobilization relaxosome protein MobC
FAM10943-i1-1.1_001006,NA,relaxase/mobilization nuclease domain-containing protein
FAM10943-i1-1.1_001009,NA,IS3 family transposase
FAM10943-i1-1.1_001010,NA,transposase
FAM10943-i1-1.1_001011,NA,M20/M25/M40 family metallo-hydrolase
FAM10943-i1-1.1_001012,NA,amidohydrolase family protein
FAM10943-i1-1.1_001013,NA,S9 family peptidase
FAM10943-i1-1.1_001014,NA,amidohydrolase family protein
FAM10943-i1-1.1_001015,NA,ABC transporter ATP-binding protein
FAM10943-i1-1.1_001016,NA,ABC transporter ATP-binding protein
FAM10943-i1-1.1_001017,NA,ABC transporter permease
FAM10943-i1-1.1_001018,NA,ABC transporter permease
FAM10943-i1-1.1_001019,NA,peptide ABC transporter substrate-binding protein
FAM10943-i1-1.1_001020,NA,hypothetical protein
FAM10943-i1-1.1_001021,NA,ParA family protein
FAM10943-i1-1.1_001022,NA,hypothetical protein
FAM10943-i1-1.1_001033,NA,triose-phosphate isomerase
FAM10943-i1-1.1_001034,psiE,phosphate-starvation-inducible protein PsiE
FAM10943-i1-1.1_001035,NA,serine hydrolase family protein
FAM10943-i1-1.1_001036,NA,cation transporter
FAM10943-i1-1.1_001037,NA,sodium:proton antiporter
FAM10943-i1-1.1_001038,NA,cytochrome B5
FAM10943-i1-1.1_001039,NA,NAD(P)H-binding protein
FAM10943-i1-1.1_001040,NA,hypothetical protein
FAM10943-i1-1.1_001041,NA,SDR family oxidoreductase
FAM10943-i1-1.1_001042,NA,MHS family MFS transporter
FAM10943-i1-1.1_001043,NA,winged helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_001044,NA,ribokinase
FAM10943-i1-1.1_001045,NA,cytosine permease
FAM10943-i1-1.1_001046,NA,ADP-ribosylglycohydrolase family protein
FAM10943-i1-1.1_001047,NA,cysteine hydrolase
FAM10943-i1-1.1_001048,NA,nicotinate phosphoribosyltransferase
FAM10943-i1-1.1_001049,NA,NUDIX hydrolase
FAM10943-i1-1.1_001050,NA,transposase
FAM10943-i1-1.1_001051,NA,site-specific integrase
FAM10943-i1-1.1_001055,NA,IS30 family transposase
FAM10943-i1-1.1_001065,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_001066,NA,Arm DNA-binding domain-containing protein
FAM10943-i1-1.1_001069,NA,AAA family ATPase
FAM10943-i1-1.1_001070,NA,SHOCT domain-containing protein
FAM10943-i1-1.1_001071,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_001072,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_001073,NA,phage repressor protein/antirepressor Ant
FAM10943-i1-1.1_001074,NA,phage antirepressor KilAC domain-containing protein
FAM10943-i1-1.1_001075,NA,DUF771 domain-containing protein
FAM10943-i1-1.1_001076,NA,DUF1508 domain-containing protein
FAM10943-i1-1.1_001077,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_001078,NA,hypothetical protein
FAM10943-i1-1.1_001080,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_001081,NA,recombinase RecT
FAM10943-i1-1.1_001082,NA,PD-(D/E)XK nuclease-like domain-containing protein
FAM10943-i1-1.1_001083,NA,DNA replication protein DnaD
FAM10943-i1-1.1_001084,NA,conserved phage C-terminal domain-containing protein
FAM10943-i1-1.1_001085,NA,ATP-binding protein
FAM10943-i1-1.1_001087,NA,Rha family transcriptional regulator
FAM10943-i1-1.1_001089,NA,hypothetical protein
FAM10943-i1-1.1_001090,NA,hypothetical protein
FAM10943-i1-1.1_001093,NA,hypothetical protein
FAM10943-i1-1.1_001094,NA,hypothetical protein
FAM10943-i1-1.1_001095,NA,hypothetical protein
FAM10943-i1-1.1_001097,NA,hypothetical protein
FAM10943-i1-1.1_001098,NA,hypothetical protein
FAM10943-i1-1.1_001099,NA,hypothetical protein
FAM10943-i1-1.1_001101,NA,HNH endonuclease
FAM10943-i1-1.1_001102,NA,phage terminase small subunit P27 family
FAM10943-i1-1.1_001103,NA,terminase large subunit
FAM10943-i1-1.1_001104,NA,DUF1056 family protein
FAM10943-i1-1.1_001105,NA,phage portal protein
FAM10943-i1-1.1_001106,NA,ATP-dependent Clp protease proteolytic subunit
FAM10943-i1-1.1_001117,NA,YihY/virulence factor BrkB family protein
FAM10943-i1-1.1_001118,yjeM,glutamate/gamma-aminobutyrate family transporter YjeM
FAM10943-i1-1.1_001119,NA,amino acid permease
FAM10943-i1-1.1_001120,NA,aminotransferase
FAM10943-i1-1.1_001121,map,type I methionyl aminopeptidase
FAM10943-i1-1.1_001122,NA,flavodoxin
FAM10943-i1-1.1_001123,NA,GtrA family protein
FAM10943-i1-1.1_001124,NA,hypothetical protein
FAM10943-i1-1.1_001125,wecB,UDP-N-acetylglucosamine 2-epimerase (non-hydrolyzing)
FAM10943-i1-1.1_001127,NA,DEAD/DEAH box helicase
FAM10943-i1-1.1_001128,NA,Gfo/Idh/MocA family oxidoreductase
FAM10943-i1-1.1_001129,NA,DUF4828 domain-containing protein
FAM10943-i1-1.1_001130,NA,TIGR00730 family Rossman fold protein
FAM10943-i1-1.1_001131,NA,NAD(P)-binding domain-containing protein
FAM10943-i1-1.1_001132,NA,glutamate--cysteine ligase
FAM10943-i1-1.1_001133,NA,DUF3114 domain-containing protein
FAM10943-i1-1.1_001134,NA,GNAT family N-acetyltransferase
FAM10943-i1-1.1_001135,NA,Bax inhibitor-1/YccA family protein
FAM10943-i1-1.1_001136,NA,hydrophobic protein
FAM10943-i1-1.1_001137,NA,GNAT family N-acetyltransferase
FAM10943-i1-1.1_001138,NA,LytTR family transcriptional regulator
FAM10943-i1-1.1_001139,NA,DUF3021 domain-containing protein
FAM10943-i1-1.1_001140,NA,N-acetylmuramoyl-L-alanine amidase
FAM10943-i1-1.1_001141,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_001151,NA,transposase
FAM10943-i1-1.1_001152,NA,DNA-binding domain-containing protein
FAM10943-i1-1.1_001153,argF,ornithine carbamoyltransferase
FAM10943-i1-1.1_001154,arcC,carbamate kinase
FAM10943-i1-1.1_001155,NA,EamA family transporter
FAM10943-i1-1.1_001156,NA,matrixin family metalloprotease
FAM10943-i1-1.1_001157,NA,cupredoxin domain-containing protein
FAM10943-i1-1.1_001158,NA,cupredoxin domain-containing protein
FAM10943-i1-1.1_001159,cadA,cadmium-translocating P-type ATPase
FAM10943-i1-1.1_001160,NA,hypothetical protein
FAM10943-i1-1.1_001162,NA,hypothetical protein
FAM10943-i1-1.1_001163,NA,cation:proton antiporter
FAM10943-i1-1.1_001166,NA,hypothetical protein
FAM10943-i1-1.1_001167,NA,hypothetical protein
FAM10943-i1-1.1_001168,NA,hypothetical protein
FAM10943-i1-1.1_001170,NA,hypothetical protein
FAM10943-i1-1.1_001173,NA,hypothetical protein
FAM10943-i1-1.1_001174,NA,hypothetical protein
FAM10943-i1-1.1_001176,NA,Rha family transcriptional regulator
FAM10943-i1-1.1_001177,NA,hypothetical protein
FAM10943-i1-1.1_001178,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_001179,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_001180,NA,site-specific integrase
FAM10943-i1-1.1_001234,adhE,bifunctional acetaldehyde-CoA/alcohol dehydrogenase
FAM10943-i1-1.1_001235,nrdF,class 1b ribonucleoside-diphosphate reductase subunit beta
FAM10943-i1-1.1_001236,nrdE,class 1b ribonucleoside-diphosphate reductase subunit alpha
FAM10943-i1-1.1_001237,nrdH,glutaredoxin-like protein NrdH
FAM10943-i1-1.1_001238,NA,nucleoside deaminase
FAM10943-i1-1.1_001240,dnaX,DNA polymerase III subunit gamma/tau
FAM10943-i1-1.1_001241,NA,YbaB/EbfC family nucleoid-associated protein
FAM10943-i1-1.1_001242,recR,recombination protein RecR
FAM10943-i1-1.1_001243,NA,YaaL family protein
FAM10943-i1-1.1_001244,NA,dTMP kinase
FAM10943-i1-1.1_001245,NA,cyclic-di-AMP receptor
FAM10943-i1-1.1_001246,holB,DNA polymerase III subunit delta'
FAM10943-i1-1.1_001247,NA,DNA replication initiation control protein YabA
FAM10943-i1-1.1_001248,rsmI,16S rRNA (cytidine(1402)-2'-O)-methyltransferase
FAM10943-i1-1.1_001249,NA,acyl-ACP thioesterase
FAM10943-i1-1.1_001250,NA,exopolyphosphatase
FAM10943-i1-1.1_001251,NA,RNA degradosome polyphosphate kinase
FAM10943-i1-1.1_001252,NA,Ppx/GppA family phosphatase
FAM10943-i1-1.1_001253,galE,UDP-glucose 4-epimerase GalE
FAM10943-i1-1.1_001254,NA,hypothetical protein
FAM10943-i1-1.1_001263,NA,IS30 family transposase
FAM10943-i1-1.1_001264,NA,phosphatase PAP2 family protein
FAM10943-i1-1.1_001265,NA,glycoside hydrolase family 31 protein
FAM10943-i1-1.1_001266,NA,chloride channel protein
FAM10943-i1-1.1_001267,NA,thiamine phosphate synthase
FAM10943-i1-1.1_001268,thiD,bifunctional hydroxymethylpyrimidine kinase/phosphomethylpyrimidine kinase
FAM10943-i1-1.1_001269,thiM,hydroxyethylthiazole kinase
FAM10943-i1-1.1_001270,NA,hypothetical protein
FAM10943-i1-1.1_001271,NA,hypothetical protein
FAM10943-i1-1.1_001272,NA,IS30 family transposase
FAM10943-i1-1.1_001273,NA,hypothetical protein
FAM10943-i1-1.1_001274,NA,YSIRK-type signal peptide-containing protein
FAM10943-i1-1.1_001275,ltrA,group II intron reverse transcriptase/maturase
FAM10943-i1-1.1_001276,NA,transposase
FAM10943-i1-1.1_001277,NA,transposase
FAM10943-i1-1.1_001278,NA,IS30 family transposase
FAM10943-i1-1.1_001279,NA,site-specific integrase
FAM10943-i1-1.1_001280,NA,patatin family protein
FAM10943-i1-1.1_001288,NA,IS30 family transposase
FAM10943-i1-1.1_001289,NA,IS3 family transposase
FAM10943-i1-1.1_001290,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_001291,aguA,agmatine deiminase
FAM10943-i1-1.1_001292,NA,amino acid permease
FAM10943-i1-1.1_001293,NA,putrescine carbamoyltransferase
FAM10943-i1-1.1_001294,ltrA,group II intron reverse transcriptase/maturase
FAM10943-i1-1.1_001295,NA,hypothetical protein
FAM10943-i1-1.1_001304,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_001305,NA,hypothetical protein
FAM10943-i1-1.1_001306,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_001307,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_001308,NA,site-specific integrase
FAM10943-i1-1.1_001314,NA,deoxynucleoside kinase
FAM10943-i1-1.1_001315,NA,amino acid permease
FAM10943-i1-1.1_001316,NA,GNAT family N-acetyltransferase
FAM10943-i1-1.1_001317,NA,phosphatase PAP2 family protein
FAM10943-i1-1.1_001320,NA,recombinase family protein
FAM10943-i1-1.1_001321,NA,hypothetical protein
FAM10943-i1-1.1_001322,NA,hypothetical protein
FAM10943-i1-1.1_001323,NA,hypothetical protein
FAM10943-i1-1.1_001324,NA,endonuclease III
FAM10943-i1-1.1_001325,NA,hypothetical protein
FAM10943-i1-1.1_001326,vat(E),streptogramin A O-acetyltransferase Vat(E)
FAM10943-i1-1.1_001327,NA,topoisomerase DNA-binding C4 zinc finger domain-containing protein
FAM10943-i1-1.1_001328,NA,23S rRNA (adenine(2058)-N(6))-methyltransferase Erm(T)
FAM10943-i1-1.1_001329,NA,23S rRNA methyltransferase attenuation leader peptide
FAM10943-i1-1.1_001330,NA,peptide-binding protein
FAM10943-i1-1.1_001335,NA,relaxase/mobilization nuclease domain-containing protein
FAM10943-i1-1.1_001338,NA,replication initiation protein
FAM10943-i1-1.1_001339,NA,transcriptional regulator
FAM10943-i1-1.1_001340,NA,class I SAM-dependent DNA methyltransferase
FAM10943-i1-1.1_001341,NA,restriction endonuclease
FAM10943-i1-1.1_001342,NA,recombinase family protein
FAM10943-i1-1.1_001343,holA,DNA polymerase III subunit delta
FAM10943-i1-1.1_001344,NA,DNA internalization-related competence protein ComEC/Rec2
FAM10943-i1-1.1_001345,NA,ComE operon protein 2
FAM10943-i1-1.1_001346,NA,helix-hairpin-helix domain-containing protein
FAM10943-i1-1.1_001347,NA,PDZ domain-containing protein
FAM10943-i1-1.1_001348,coaD,pantetheine-phosphate adenylyltransferase
FAM10943-i1-1.1_001349,rsmD,16S rRNA (guanine(966)-N(2))-methyltransferase RsmD
FAM10943-i1-1.1_001350,NA,YlbG family protein
FAM10943-i1-1.1_001351,NA,FtsW/RodA/SpoVE family cell cycle protein
FAM10943-i1-1.1_001352,typA,translational GTPase TypA
FAM10943-i1-1.1_001353,NA,inositol monophosphatase family protein
FAM10943-i1-1.1_001354,NA,UPF0223 family protein
FAM10943-i1-1.1_001355,lpdA,dihydrolipoyl dehydrogenase
FAM10943-i1-1.1_001356,NA,2-oxo acid dehydrogenase subunit E2
FAM10943-i1-1.1_001357,NA,alpha-ketoacid dehydrogenase subunit beta
FAM10943-i1-1.1_001358,pdhA,pyruvate dehydrogenase (acetyl-transferring) E1 component subunit alpha
FAM10943-i1-1.1_001359,NA,peptide deformylase
FAM10943-i1-1.1_001360,NA,hypothetical protein
FAM10943-i1-1.1_001361,NA,DNA-dependent RNA polymerase auxiliary subunit epsilon family protein
FAM10943-i1-1.1_001362,NA,YegS/Rv2252/BmrU family lipid kinase
FAM10943-i1-1.1_001363,NA,IS30 family transposase
FAM10943-i1-1.1_001364,NA,IS30 family transposase
FAM10943-i1-1.1_001365,NA,DUF308 domain-containing protein
FAM10943-i1-1.1_001366,NA,adenine phosphoribosyltransferase
FAM10943-i1-1.1_001367,recJ,single-stranded-DNA-specific exonuclease RecJ
FAM10943-i1-1.1_001368,NA,SDR family oxidoreductase
FAM10943-i1-1.1_001369,rnz,ribonuclease Z
FAM10943-i1-1.1_001370,obgE,GTPase ObgE
FAM10943-i1-1.1_001371,uvrC,excinuclease ABC subunit UvrC
FAM10943-i1-1.1_001372,NA,hypothetical protein
FAM10943-i1-1.1_001373,NA,nucleoside triphosphate pyrophosphohydrolase family protein
FAM10943-i1-1.1_001374,NA,YihA family ribosome biogenesis GTP-binding protein
FAM10943-i1-1.1_001375,clpX,ATP-dependent Clp protease ATP-binding subunit ClpX
FAM10943-i1-1.1_001376,NA,trigger factor
FAM10943-i1-1.1_001377,tuf,elongation factor Tu
FAM10943-i1-1.1_001378,NA,hypothetical protein
FAM10943-i1-1.1_001379,NA,ribonuclease J
FAM10943-i1-1.1_001380,rpsO,30S ribosomal protein S15
FAM10943-i1-1.1_001381,NA,30S ribosomal protein S20
FAM10943-i1-1.1_001382,NA,Txe/YoeB family addiction module toxin
FAM10943-i1-1.1_001383,NA,type II toxin-antitoxin system Phd/YefM family antitoxin
FAM10943-i1-1.1_001387,NA,hypothetical protein
FAM10943-i1-1.1_001388,NA,hypothetical protein
FAM10943-i1-1.1_001395,NA,antirestriction protein ArdA
FAM10943-i1-1.1_001396,NA,hypothetical protein
FAM10943-i1-1.1_001397,NA,hypothetical protein
FAM10943-i1-1.1_001399,NA,hypothetical protein
FAM10943-i1-1.1_001400,NA,ParM/StbA family protein
FAM10943-i1-1.1_001403,NA,AAA family ATPase
FAM10943-i1-1.1_001404,NA,replication protein%2C repA
FAM10943-i1-1.1_001406,NA,IS30 family transposase
FAM10943-i1-1.1_001407,NA,formyl-CoA transferase
FAM10943-i1-1.1_001408,oxc,oxalyl-CoA decarboxylase
FAM10943-i1-1.1_001409,yaaA,peroxide stress protein YaaA
FAM10943-i1-1.1_001410,NA,fructose permease
FAM10943-i1-1.1_001411,NA,VOC family protein
FAM10943-i1-1.1_001412,NA,hypothetical protein
FAM10943-i1-1.1_001413,NA,YueI family protein
FAM10943-i1-1.1_001414,NA,replication-associated recombination protein A
FAM10943-i1-1.1_001415,NA,hypothetical protein
FAM10943-i1-1.1_001416,NA,universal stress protein
FAM10943-i1-1.1_001417,NA,GntR family transcriptional regulator
FAM10943-i1-1.1_001418,NA,aldo/keto reductase
FAM10943-i1-1.1_001419,NA,sugar O-acetyltransferase
FAM10943-i1-1.1_001420,araA,L-arabinose isomerase
FAM10943-i1-1.1_001421,NA,L-ribulose-5-phosphate 4-epimerase
FAM10943-i1-1.1_001422,NA,FGGY-family carbohydrate kinase
FAM10943-i1-1.1_001423,NA,sugar porter family MFS transporter
FAM10943-i1-1.1_001424,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_001425,NA,IS30 family transposase
FAM10943-i1-1.1_001426,NA,restriction endonuclease subunit S
FAM10943-i1-1.1_001427,NA,DEAD/DEAH box helicase family protein
FAM10943-i1-1.1_001428,NA,cysteine hydrolase
FAM10943-i1-1.1_001429,NA,TetR/AcrR family transcriptional regulator
FAM10943-i1-1.1_001430,NA,NAD(P)H-dependent oxidoreductase
FAM10943-i1-1.1_001431,NA,plasmid pRiA4b ORF-3 family protein
FAM10943-i1-1.1_001432,NA,plasmid pRiA4b ORF-3 family protein
FAM10943-i1-1.1_001433,NA,DUF3021 domain-containing protein
FAM10943-i1-1.1_001434,NA,LytTR family transcriptional regulator
FAM10943-i1-1.1_001435,NA,ABC transporter permease
FAM10943-i1-1.1_001436,NA,ABC transporter ATP-binding protein
FAM10943-i1-1.1_001437,NA,multidrug transporter
FAM10943-i1-1.1_001438,NA,IS30 family transposase
FAM10943-i1-1.1_001439,NA,heavy metal translocating P-type ATPase
FAM10943-i1-1.1_001440,NA,heavy-metal-associated domain-containing protein
FAM10943-i1-1.1_001441,NA,DNA-binding protein
FAM10943-i1-1.1_001442,NA,Crp/Fnr family transcriptional regulator
FAM10943-i1-1.1_001443,NA,uracil-DNA glycosylase family protein
FAM10943-i1-1.1_001444,NA,transposase
FAM10943-i1-1.1_001445,NA,helix-turn-helix domain-containing protein
FAM10943-i1-1.1_001446,NA,transposase
FAM10943-i1-1.1_001447,phoU,phosphate signaling complex protein PhoU
FAM10943-i1-1.1_001448,pstB,phosphate ABC transporter ATP-binding protein
FAM10943-i1-1.1_001449,pstA,phosphate ABC transporter permease PstA
FAM10943-i1-1.1_001450,pstC,phosphate ABC transporter permease subunit PstC
FAM10943-i1-1.1_001451,NA,phosphate ABC transporter substrate-binding protein
FAM10943-i1-1.1_001452,NA,response regulator transcription factor
FAM10943-i1-1.1_001453,NA,ABC transporter ATP-binding protein
FAM10943-i1-1.1_001454,NA,cobalt transport protein
FAM10943-i1-1.1_001455,cbiM,cobalt transporter CbiM
FAM10943-i1-1.1_001456,crcB,fluoride efflux transporter CrcB
FAM10943-i1-1.1_001457,crcB,fluoride efflux transporter CrcB
FAM10943-i1-1.1_001458,NA,urease accessory protein UreD
FAM10943-i1-1.1_001459,ureG,urease accessory protein UreG
FAM10943-i1-1.1_001460,NA,urease accessory protein UreF
FAM10943-i1-1.1_001461,NA,urease accessory protein UreE
FAM10943-i1-1.1_001462,ureC,urease subunit alpha
FAM10943-i1-1.1_001463,NA,urease subunit beta
FAM10943-i1-1.1_001464,NA,urease subunit gamma
FAM10943-i1-1.1_001465,NA,acid-activated urea channel
FAM10943-i1-1.1_001466,NA,ammonium transporter
FAM10943-i1-1.1_001512,NA,hypothetical protein
FAM10943-i1-1.1_001513,NA,APC family permease
FAM10943-i1-1.1_001514,NA,APC family permease
FAM10943-i1-1.1_001515,NA,prolyl-tRNA synthetase associated domain-containing protein
FAM10943-i1-1.1_001516,groL,chaperonin GroEL
FAM10943-i1-1.1_001517,groES,co-chaperone GroES
FAM10943-i1-1.1_001518,NA,redox-sensing transcriptional repressor Rex
FAM10943-i1-1.1_001519,NA,ABC-F family ATP-binding cassette domain-containing protein
FAM10943-i1-1.1_001520,NA,ketopantoate reductase family protein
FAM10943-i1-1.1_001521,NA,pyridoxal phosphate-dependent aminotransferase
FAM10943-i1-1.1_001522,NA,carbon-nitrogen family hydrolase
FAM10943-i1-1.1_001523,proB,glutamate 5-kinase
FAM10943-i1-1.1_001524,NA,glutamate-5-semialdehyde dehydrogenase
FAM10943-i1-1.1_001525,proC,pyrroline-5-carboxylate reductase
FAM10943-i1-1.1_001526,NA,SLC45 family MFS transporter
FAM10943-i1-1.1_001527,NA,acetyl-CoA C-acetyltransferase
FAM10943-i1-1.1_001528,NA,LacI family DNA-binding transcriptional regulator
FAM10943-i1-1.1_001529,addA,helicase-exonuclease AddAB subunit AddA
FAM10943-i1-1.1_001530,NA,ATP-dependent helicase/deoxyribonuclease subunit B
FAM10943-i1-1.1_001531,cls,cardiolipin synthase
FAM10943-i1-1.1_001532,NA,GNAT family N-acetyltransferase
FAM10943-i1-1.1_001533,NA,hypothetical protein
FAM10943-i1-1.1_001534,NA,IS30 family transposase
FAM10943-i1-1.1_001535,NA,HlyC/CorC family transporter
FAM10943-i1-1.1_001536,NA,AarF/ABC1/UbiB kinase family protein
FAM10943-i1-1.1_001537,NA,YdcF family protein
FAM10943-i1-1.1_001538,NA,VOC family protein
FAM10943-i1-1.1_001539,NA,CrcB family protein
FAM10943-i1-1.1_001540,NA,CrcB family protein
FAM10943-i1-1.1_001541,NA,excinuclease ABC subunit UvrA
FAM10943-i1-1.1_001542,NA,TVP38/TMEM64 family protein
FAM10943-i1-1.1_001543,NA,DUF2075 domain-containing protein
FAM10943-i1-1.1_001544,NA,1-deoxy-D-xylulose-5-phosphate synthase
FAM10943-i1-1.1_001545,NA,LPXTG cell wall anchor domain-containing protein
FAM10943-i1-1.1_001546,NA,amino acid permease
FAM10943-i1-1.1_001547,NA,DNA/RNA non-specific endonuclease
FAM10943-i1-1.1_001548,gtfA,sucrose phosphorylase
FAM10943-i1-1.1_001549,NA,MFS transporter
FAM10943-i1-1.1_001550,NA,dipeptidase
FAM10943-i1-1.1_001551,NA,YfcC family protein
FAM10943-i1-1.1_001552,NA,Dyp-type peroxidase
FAM10943-i1-1.1_001553,NA,ABC-F family ATP-binding cassette domain-containing protein
FAM10943-i1-1.1_001554,NA,alpha/beta hydrolase
FAM10943-i1-1.1_001555,NA,putative sulfate exporter family transporter
FAM10943-i1-1.1_001556,NA,flavodoxin family protein
FAM10943-i1-1.1_001557,NA,cysteine synthase family protein
FAM10943-i1-1.1_001558,hemH,ferrochelatase
FAM10943-i1-1.1_001559,NA,Nramp family divalent metal transporter
FAM10943-i1-1.1_001560,NA,alpha/beta hydrolase
FAM10943-i1-1.1_001561,adhP,alcohol dehydrogenase AdhP
FAM10943-i1-1.1_001562,NA,CtsR family transcriptional regulator
FAM10943-i1-1.1_001563,NA,ATP-dependent Clp protease ATP-binding subunit
FAM10943-i1-1.1_001564,NA,TetR/AcrR family transcriptional regulator
FAM10943-i1-1.1_001565,NA,DNA-directed RNA polymerase subunit beta
FAM10943-i1-1.1_001566,rpoC,DNA-directed RNA polymerase subunit beta'
FAM10943-i1-1.1_001567,NA,DUF998 domain-containing protein
FAM10943-i1-1.1_001568,NA,alpha/beta hydrolase
FAM10943-i1-1.1_001569,NA,DsbA family oxidoreductase
FAM10943-i1-1.1_001570,NA,hypothetical protein
FAM10943-i1-1.1_001579,fabI,enoyl-ACP reductase FabI
FAM10943-i1-1.1_001580,NA,acetyl-CoA carboxylase carboxyl transferase subunit alpha
FAM10943-i1-1.1_001581,accD,acetyl-CoA carboxylase%2C carboxyltransferase subunit beta
FAM10943-i1-1.1_001582,accC,acetyl-CoA carboxylase biotin carboxylase subunit
FAM10943-i1-1.1_001583,fabZ,3-hydroxyacyl-ACP dehydratase FabZ
FAM10943-i1-1.1_001584,NA,acetyl-CoA carboxylase biotin carboxyl carrier protein subunit
FAM10943-i1-1.1_001585,fabF,beta-ketoacyl-ACP synthase II
FAM10943-i1-1.1_001586,fabG,3-oxoacyl-[acyl-carrier-protein] reductase
FAM10943-i1-1.1_001587,NA,ACP S-malonyltransferase
FAM10943-i1-1.1_001588,NA,acyl carrier protein
FAM10943-i1-1.1_001589,NA,ketoacyl-ACP synthase III
FAM10943-i1-1.1_001590,NA,MarR family transcriptional regulator
FAM10943-i1-1.1_001591,fabZ,3-hydroxyacyl-ACP dehydratase FabZ
FAM10943-i1-1.1_001593,xerS,tyrosine recombinase XerS
FAM10943-i1-1.1_001594,NA,hypothetical protein
FAM10943-i1-1.1_001595,NA,FeoB-associated Cys-rich membrane protein
FAM10943-i1-1.1_001596,feoB,ferrous iron transport protein B
FAM10943-i1-1.1_001597,NA,ferrous iron transport protein A
FAM10943-i1-1.1_001598,sufC,Fe-S cluster assembly ATPase SufC
FAM10943-i1-1.1_001599,sufD,Fe-S cluster assembly protein SufD
FAM10943-i1-1.1_001600,NA,cysteine desulfurase
FAM10943-i1-1.1_001601,NA,SUF system NifU family Fe-S cluster assembly protein
FAM10943-i1-1.1_001602,sufB,Fe-S cluster assembly protein SufB
FAM10943-i1-1.1_001603,NA,metal-sulfur cluster assembly factor
FAM10943-i1-1.1_001604,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_001605,NA,response regulator transcription factor
FAM10943-i1-1.1_001606,NA,cytochrome B5
FAM10943-i1-1.1_001607,NA,Cof-type HAD-IIB family hydrolase
FAM10943-i1-1.1_001608,NA,RsmF rRNA methyltransferase first C-terminal domain-containing protein
FAM10943-i1-1.1_001609,NA,SPFH domain-containing protein
FAM10943-i1-1.1_001610,NA,GAF domain-containing protein
FAM10943-i1-1.1_001611,NA,polyphosphate kinase 2 family protein
FAM10943-i1-1.1_001612,NA,helix-turn-helix transcriptional regulator
FAM10943-i1-1.1_001613,NA,Fic family protein
FAM10943-i1-1.1_001615,NA,MarR family transcriptional regulator
FAM10943-i1-1.1_001616,NA,ABC transporter ATP-binding protein
FAM10943-i1-1.1_001618,NA,response regulator transcription factor
FAM10943-i1-1.1_001619,walK,cell wall metabolism sensor histidine kinase WalK
FAM10943-i1-1.1_001620,NA,hypothetical protein
FAM10943-i1-1.1_001621,NA,two-component system regulatory protein YycI
FAM10943-i1-1.1_001622,NA,MBL fold metallo-hydrolase
FAM10943-i1-1.1_001623,NA,trypsin-like peptidase domain-containing protein
FAM10943-i1-1.1_001624,NA,phosphatidylglycerophosphatase A
FAM10943-i1-1.1_001625,NA,ABC transporter substrate-binding protein
FAM10943-i1-1.1_001626,rlmH,23S rRNA (pseudouridine(1915)-N(3))-methyltransferase RlmH
FAM10943-i1-1.1_001627,NA,hypothetical protein
FAM10943-i1-1.1_001628,mnmE,tRNA uridine-5-carboxymethylaminomethyl(34) synthesis GTPase MnmE
